100000 100000
1 654386331 7308830
1 20657445 90305879
1 245507026 713478673
1 453648059 688959341
1 102128084 65747344
1 442484436 100046291
2 782556510 30387920
1 149043888 14693214
2 28863139 918956598
1 952741920 95377408
1 924093505 637803431
1 253835275 99922561
1 31246993 620674992
1 295914903 662626847
1 758059460 477845147
1 527561232 554626339
1 885494724 241131136
1 912799196 940396651
1 273344598 428116231
1 509157769 839773935
1 200466097 979333783
1 745615978 793640579
1 42577613 282865818
1 395552878 595333081
1 774600321 454705511
1 679924224 725947081
1 738150138 76340647
1 829222790 371541078
2 298041345 41999189
1 527288829 271316412
1 549237668 945749848
1 613797895 737264724
1 459793803 108285115
1 415394951 866583638
1 112218244 147341998
1 726248950 562031680
1 115078932 396327824
1 55961345 737466607
1 674794421 408693940
1 922246748 457108168
1 775015773 201777756
2 855206255 136456992
1 102039775 290548119
1 140839916 569489218
1 229998538 114863566
1 880203281 709183231
1 582975412 40330448
1 453281114 171187089
1 405645888 577344038
1 931297247 97505924
1 232259765 257578687
1 633807553 677632729
1 50643115 548288171
1 905311132 642556529
2 248998513 265358566
1 796332268 631318750
1 282339930 495827287
1 666819099 304421778
1 731712073 393448189
1 445601537 742533848
1 280290096 404005601
1 635991872 89281585
1 764466235 136835291
1 727433670 146267897
1 698442032 362595900
1 758675150 88328742
1 756232909 198278617
1 845616687 25861141
1 921624374 88791654
2 126842848 543968512
1 66949147 80366248
1 695690974 222720681
1 615937874 989648356
2 999150523 193699099
1 102615754 233608937
1 854258219 235201469
1 608774 641730030
1 877789678 591441834
1 416690016 157904623
1 126366963 574177414
1 391892781 209624918
1 114702676 515044173
1 978420404 29444949
1 302694884 797134223
1 173903543 864582212
1 791873331 851892236
2 294808988 402866265
1 199938510 347608593
1 993808402 957489695
1 703687047 468733478
1 145899431 852895590
1 221546721 592074527
1 497851292 583354510
2 197368340 454939412
1 293773324 383352015
1 286315163 735575261
1 121581679 604804165
1 266018591 60989530
1 348802382 838761611
2 501448294 115646430
1 614950109 420667530
1 944568598 165307962
1 776185481 179202220
1 394028419 389049363
2 476454663 599979956
1 735457752 70049379
1 419046119 102222098
1 54296734 470615519
1 241834967 126725176
1 758262421 948548449
1 993060093 911057145
1 557629778 258021916
1 571806344 359903283
1 699269460 236792767
1 759820171 5343866
1 673823394 268512327
1 558903088 183706616
1 169806334 76772322
1 530785239 53420813
2 559064416 747662665
1 804213978 162254028
2 62527827 224158515
1 550951430 38681793
1 672813086 113629878
2 758999188 239468114
1 407037968 351712481
1 53534726 548448945
2 596827102 124471824
1 506326548 145577753
1 358223672 61571341
1 632393411 739489674
1 156059934 821777751
1 528590930 680891449
1 358748916 506434083
1 561135138 397570389
1 596534762 151575669
1 508053165 454563683
1 927780320 325077373
1 331034051 352144358
1 58181159 184153437
1 679207468 209825802
1 912218111 557014222
1 866877996 882396102
1 431078705 322948535
1 100187270 806224798
1 757194044 965183964
1 666046575 205512792
1 203595602 889833143
1 959284706 538315713
1 759989575 59538316
1 466175926 791422604
1 61221794 895982001
2 655268383 592549843
1 838174406 497495900
1 636286130 739908497
1 573122148 999784641
2 637049989 693184828
1 413792983 66616295
1 519173299 519578532
1 859620598 166392148
1 241184667 289056380
1 36586245 724696673
1 947322518 205801168
1 936303222 835570585
1 571008247 624167464
1 386177807 587799593
1 26152695 107175808
1 560740996 8655314
1 312624367 532735607
1 187672946 358704557
1 52944705 783427077
1 889884365 3383425
1 132112097 702901859
1 749296606 376929612
1 269824463 247265755
1 65688865 19138075
1 425167979 120129484
1 630597478 412993379
1 577538490 856295568
1 24730857 187169728
1 368603312 773026836
1 699900048 452172117
1 587034457 748244481
1 45250441 314950849
1 110106515 576777538
1 594178599 353733421
2 5366776 591048214
1 929932872 788775416
2 207628453 743461774
1 689244627 607654071
1 978244295 217064633
1 522411570 51086632
1 853914862 906851311
1 339322334 66879684
1 514134681 380366617
1 38692432 409138161
2 595371273 71652516
2 623208401 778827766
1 776591091 553838549
1 554521742 560868392
1 552833219 99149742
1 627031519 609462582
1 290918162 788768162
2 139018609 816532105
1 85005076 603687077
1 802153859 690550925
1 589951298 379467287
1 298514774 408985804
1 393592424 858237408
1 751714042 411608593
1 941197956 142481268
1 121112406 307667442
1 34766804 796080000
1 134253670 189097271
1 656244387 816379895
1 444935020 277800864
1 725821083 167827021
1 593055428 10972669
2 618028705 623022974
1 66603765 8971777
1 508164304 967971787
1 818850014 129953900
1 831611772 868455906
1 253995215 847571916
1 571384703 863317584
1 304871985 880448731
2 394141153 136286054
1 210281844 596352793
1 46652852 55930987
1 991730341 391256820
1 807956112 572252981
1 121500956 602597773
1 430393911 905539081
1 700668440 127129510
1 187825892 781784332
1 795860561 145790142
1 743237294 469804237
1 419334543 861818394
1 11512075 2894873
1 718422646 376347888
1 939259980 783173341
1 16822726 419198125
1 643018371 72049693
2 852079442 478223498
1 661798899 36287680
1 659735437 715420198
1 940310172 460902531
1 25052166 937937728
1 337469934 352869011
1 453562716 609104609
1 341094174 135928575
1 524240971 940079603
1 718614134 92697988
2 966384840 611183619
1 843092704 761973222
1 528714294 961291619
1 2852364 488020092
1 319136371 103815769
1 349998169 254495828
1 966260090 661994016
2 350019468 612468121
1 188350099 209218215
1 516172188 619513483
1 905927280 260737730
1 622061762 41640338
1 217368460 442023673
1 544039625 836092096
1 289888933 670385535
1 331953969 780820655
1 922423708 283791241
1 598526189 616255975
1 893029066 169281957
1 729055279 837868018
1 119104311 917353129
1 456077438 717342901
1 462239907 63260681
1 118477579 535329484
1 543705284 511790203
1 635573650 502675372
1 260408146 901015814
1 548842017 945515854
2 192107238 78427625
1 998553977 111990134
1 117157068 609316155
1 662710542 325886052
1 309868602 106728417
1 101721457 235544787
1 624130083 444173033
1 981030295 944210046
1 293267871 478138032
1 335880275 552757609
2 881179894 943248746
1 541152863 355901974
1 286155664 995337793
1 910588064 78101704
1 461802349 299157963
1 936174279 461404162
1 953203284 52566146
1 544506720 889601751
1 713679001 899779890
1 480620542 896431605
1 474236199 968961154
1 294153981 338603273
1 263701102 411152484
2 719253580 309470097
1 119896389 758949037
1 375175594 357199344
2 673139303 301391703
1 258746705 101485760
1 855618076 822503020
1 130034111 930908087
1 564583933 24904416
1 708618047 592188245
2 957825248 424503802
1 679916585 597558408
1 589852975 874436273
1 477973766 716245382
1 986131831 786379718
1 910257690 820473180
1 704352951 130185193
1 29455237 925908027
1 83213469 556919286
1 117491857 148169006
2 995955177 531115121
1 878098217 689110935
1 376172999 147737425
1 237225887 325833977
1 674258877 790719098
1 415494075 739582128
1 881546977 670361786
1 258731532 639451727
2 704903968 446688255
1 112164400 803912381
2 290235201 840639448
1 629893825 324115643
2 681093369 841392851
1 553014825 3918137
1 467696476 784524112
1 939441686 896643858
1 789874439 468769097
1 363460203 232139753
1 702712258 117840284
1 668989566 630743717
1 208057146 506054084
1 71602035 824559925
1 559062489 715275576
1 693713339 551369010
1 56022070 965093104
1 541987732 709664797
1 854599778 680816288
1 714823880 814408420
1 762650890 691102934
1 989515033 665797263
1 701784634 914154314
1 41730294 74360914
1 941020224 657328260
1 175881169 890287689
1 214009694 618796911
1 110468967 664530870
1 702211390 289686396
2 685786175 256488354
1 960239540 199320153
2 431952857 336940739
1 474355142 820552508
1 216496342 816721976
1 538924130 759313511
1 905522310 689836459
2 141844324 856662454
1 133062062 636578085
1 911561098 459036388
1 332319355 833917285
1 658033284 24622138
1 228093935 109434228
1 947987744 648836315
2 593567464 819805711
1 161580993 272419543
1 593475163 623007873
1 617838722 724945987
1 710279150 593058955
1 384823834 660916921
1 167284643 496900978
1 228996537 247080513
1 679603573 779216665
1 592489657 884972638
1 794016941 579344929
1 143792071 587213000
1 713134911 552215270
1 418075005 20116051
1 835486759 423369358
1 973349146 341652554
1 572569959 309078706
1 750313531 495540333
1 727026404 98304245
1 512639552 228558700
1 844425365 330665110
1 398394211 104976578
1 350664861 929191459
1 597819808 629012390
1 370981268 730122613
1 568726490 929383211
1 959221422 267680103
1 764632755 433548215
1 854020168 883750675
2 435287216 542937630
1 199842729 92322395
1 362320054 42503264
1 720319841 50249548
1 164537658 218459248
2 604171790 12591514
1 94703930 403569083
2 161328819 122076997
1 976831095 87732350
1 574671157 264175140
1 591666613 84457659
1 24953088 65712360
1 48116914 40100904
1 75962176 883984292
1 430544186 76705937
1 238585978 355541875
2 89373462 447180090
2 19197297 112380785
1 375863753 392690844
1 401578125 929928001
1 131943629 18943830
1 67643307 655190064
1 94023703 294369285
1 695119581 356736765
1 344917494 969958405
1 396368444 270165314
1 796507477 281089119
1 113921151 703328889
2 850941439 679159900
1 396640687 550786121
2 206790493 899275005
2 193562930 921922952
2 188258430 816020979
1 408923453 621782749
2 400596896 263776305
1 862820612 261936271
1 550072980 952453103
1 28033269 649211968
1 966278014 963242684
1 211412952 279532126
1 529358599 698202450
1 38261815 407187761
1 946843170 739333920
1 151086924 785239492
1 179335770 176729649
1 583996096 222118682
1 598549982 16144926
1 145210189 444697040
1 76049105 404537770
1 44039789 87854086
1 325944010 57676220
1 489475614 399771419
2 468398275 842241670
1 67240912 334588240
1 368252865 178031401
1 519493017 243606595
1 467564771 511420402
1 360506386 772439893
1 304792876 905368837
1 585684955 689484484
1 273929872 881903183
2 411037413 998391539
1 898542917 498778893
1 75638537 739550913
1 677056860 926284214
1 813888178 340754834
1 351010027 287945480
1 170426503 408029401
1 943303101 16431284
1 618584618 376318177
1 683229417 234729588
1 62535506 353219468
1 180742103 983626841
2 357676520 662543687
1 292483506 180217359
1 691922767 314975042
1 48287982 620273486
1 842438920 511243769
1 237457003 708211873
1 975634460 450724375
1 58445850 692352849
2 106481951 581251084
1 189717226 711685234
1 455302283 574214698
1 939271609 185643366
1 604368435 815615313
1 531966539 787198512
1 210607391 625370281
1 145060488 430661049
2 78854318 893069583
1 608306472 430210115
1 69996393 194295751
2 20745412 568767248
1 961429821 877020097
2 846087216 344107456
1 386870493 344871313
1 516229914 235209296
1 481157098 176910062
1 549219812 852665478
1 4629065 491284163
2 323812083 586117483
1 656829008 259191876
1 465754966 365820247
1 318615161 288278956
1 823833536 343167343
1 868342540 81688415
1 529767552 129024580
1 26773208 153224633
1 981474418 818650719
1 801894943 633917007
1 76865863 685361103
1 219729346 112223960
1 20198963 974533493
1 302051697 79013618
1 785077638 453313276
1 726875113 348534986
1 319866427 843470148
1 358732393 21710600
1 266142420 640194817
1 448607363 76348971
1 126012682 476270432
1 393569895 479592505
1 682342306 564461962
1 88281719 425608312
1 255535180 959959907
1 34501066 38831572
1 195425535 14470482
2 727592677 878236321
1 282032768 628322847
1 147179444 536732542
1 857144641 709677211
2 354098149 443382984
1 341112981 452017824
1 961540012 581516587
1 644348292 594690401
1 99192276 115746169
1 120914316 687378950
1 501460568 114914126
1 529950852 269285455
1 586246648 392440500
1 746891015 955372390
1 72263673 207291556
1 976031824 332265113
1 88388691 637529560
2 733263088 691553530
1 851055747 98345740
1 242457153 200892112
1 453238164 449326439
1 19290276 527595191
1 293381235 28941711
1 703351787 128985952
1 777301726 760062759
1 670054977 209753571
1 684637739 282077325
2 200459020 505885575
1 264940532 914899671
1 514143530 883596829
1 374693901 851319681
1 114524304 103103125
1 28235946 115142082
1 160656601 768548728
1 635016519 521887821
2 359779486 292849828
1 359843926 375892908
1 804291969 118543696
2 224400479 310544999
1 924594821 473486855
1 334798684 347305426
1 480317049 90592048
1 633044897 744575219
1 195374976 957703947
1 899148877 945730378
1 218872668 100927412
1 769154020 113037778
1 632945589 430010732
1 520998412 922460243
1 338000811 685384162
1 498594686 192675586
1 191412438 931320838
1 176437361 855293467
2 12125530 930319892
1 5230285 6054115
1 392123748 944003640
1 35522474 611723808
1 722284344 500891695
1 416440360 256903525
1 262395802 95295501
1 520133604 272534069
1 352736565 34077166
1 89823889 136582229
1 264128921 159055476
1 392137853 826561306
1 52923079 5916051
1 179858979 25863655
1 87349686 793315210
1 50962874 834531812
1 779737556 896868276
2 910492245 822176840
1 299153343 611018174
1 264647913 498840854
1 225371612 452508154
2 490154459 71701099
1 242795427 443812289
1 816375319 339944328
1 300865161 464255889
1 964229301 683240223
1 818982862 67762942
1 92540169 337438533
1 876733935 381943478
1 934143186 39067532
1 72638317 61482323
1 976737135 449008855
1 689128802 601445521
1 426187882 874748607
1 191688748 487317136
1 415973018 199242541
1 623479692 250469731
2 193399785 120407162
2 112546142 777399234
1 906359805 880713042
1 453171507 122000818
1 613569783 843848565
2 649020154 805263743
1 652001854 379088115
1 340295071 590306336
1 641400581 444635505
1 841724355 31946627
1 404915487 831891244
1 454036058 974629015
1 918245767 932097205
1 768009621 206476608
2 686386420 961892903
2 73863556 179237726
1 64104276 511259585
1 259972944 383531810
1 242904732 133417777
1 613231560 808806967
1 17827470 919039935
1 876829419 839259419
2 403549762 500471286
1 285126136 78951295
2 843625153 913887555
1 587919050 376192081
1 848000655 645527093
1 306820039 616159026
1 911580309 781915665
1 190251906 108117406
1 570560394 687036681
1 149179338 936696295
1 38745793 98955066
1 704100252 971018972
1 72530703 838770981
1 287231156 743779014
2 792131724 106757515
1 146599790 531905999
1 614279429 33450652
1 133915501 154963251
1 601326118 430022444
1 291367509 751008603
1 106188677 947162260
1 488383424 370686912
1 377109860 654153301
1 994837047 66057034
1 923397382 822966052
1 730488414 154764199
1 902391571 965618683
1 613913852 184165307
1 290956484 285362369
1 798633583 654814309
1 133572330 268212704
1 795420361 337283330
1 749316893 924914643
1 776199885 775795317
1 414835297 404918517
1 531625255 493689265
1 196047431 729258319
1 571796609 196287138
1 90516137 324765992
1 540739008 49713352
2 780100600 763119265
1 445686045 222397579
1 353032976 720889549
1 655676949 16867664
1 73816119 174942645
1 235265109 376271414
1 465073127 436548987
1 356739627 96052212
1 715991851 117144194
1 985494098 805419422
1 946167659 123438778
1 780726361 335844735
2 599003548 842272678
1 166518627 507371948
1 730462851 518105436
1 164047943 932258900
1 773708633 500490824
1 253568308 114996908
1 139134223 966678025
1 855279606 576288671
1 555062404 264861460
1 315912910 761681564
2 732622124 656289817
1 112162180 766600841
1 337149160 404071334
1 437922427 528750898
1 599443985 802246396
2 328933516 555674612
1 144519329 925336324
1 746225305 504202655
2 31378901 251695592
1 288986365 178805619
1 354696466 761878568
1 435384245 819198964
1 969026707 708864279
1 758835438 989310580
1 337880509 603930673
1 131855606 41529985
1 406282579 186286371
1 434988420 816040552
1 526581105 468522448
1 85212870 594092119
1 615354370 127136285
1 17119071 104901246
1 340665316 370563110
1 840077393 268743704
2 862347352 104811461
1 614894240 629160894
1 129798266 469049888
1 710083864 605854447
2 82135629 769015229
1 889566571 164208383
1 61685638 308894943
1 225846828 997012525
1 929215055 816348401
1 46708888 204749461
1 787292676 381256365
1 237876556 524209625
1 587043811 698435737
1 318446953 608690747
1 124404405 8741235
1 540904621 478665974
1 336852729 509901389
1 50153278 112553722
1 680034593 226413795
1 24146176 536327905
1 44373767 406055038
1 516285719 25640284
1 525537814 113799787
1 586571079 550185023
2 296531604 644607388
1 389617966 631514859
1 572824542 85866471
1 748407248 461875235
1 46919917 42503726
1 842276740 80451803
1 84655831 969355881
1 403330117 103865065
1 433316406 631788665
2 219821884 667510126
1 461088703 42327876
1 399084519 822081252
1 206982145 618381453
1 194811181 71935970
1 819765724 694927763
1 16030284 985527313
1 947118883 871253595
1 21315129 199561210
1 656571974 234188732
1 58360883 57291058
1 414181073 146793984
1 238906648 657096693
1 581783606 336999829
1 546430421 216011175
2 680478835 457359570
1 788289392 953193001
2 53873596 362912585
1 854105283 959773411
1 599291766 391385310
1 284098528 987812815
1 684861271 744012355
1 133631262 465704250
1 91374468 865833227
1 553932498 394862719
1 762274099 446322469
1 796409091 129504333
2 726809934 400555180
2 180373110 76928784
1 197361042 332281926
1 565853775 39786087
1 363320013 23450070
1 36737804 917443717
1 908796198 234002322
1 146219233 223830372
1 111974284 756116416
1 17299224 276238932
2 245479942 465299307
1 433076116 681180507
1 773495288 416790125
1 656228092 897014899
1 909310330 78062836
1 150227681 583349342
2 654161468 523003683
1 708786922 282986723
1 633094982 438870167
2 105660466 13959640
1 977550348 438799286
1 422507889 154648372
1 702571340 44398752
1 977251465 503418577
1 583957635 575704655
1 23841443 709647668
2 309269184 769728326
1 323597771 72121571
1 457591843 607165394
1 69817882 341545021
1 317806057 367548488
1 622880471 916780619
1 102277077 422389048
2 235831665 515464940
1 464105878 566885642
1 28212557 367538090
1 895423301 961505378
2 831900656 281278353
1 872249293 170493029
1 153877813 654092103
1 10459931 499379841
1 564283016 409843338
2 663354084 404478211
1 795022360 297552886
1 30911758 635852710
1 125065417 735456753
1 519862623 13123696
1 27446437 169239710
1 563837155 713213521
2 363581630 125479695
2 461030532 212131526
1 865391921 528253694
1 46290472 407861268
1 440563553 28020415
1 884663614 512072317
1 194760677 577620311
1 205101433 428530996
1 783032711 650984961
2 899246002 430626606
1 577326757 799687753
2 504226271 560465635
1 57622492 532055403
2 50266534 868563667
1 328642962 967300828
1 825005855 718979953
1 889922757 501154122
1 560598890 767763419
1 205430901 670932378
1 298330519 814200735
1 996314718 924448345
1 496961239 656619268
1 661577734 614134819
1 838525150 97483014
2 707427914 271480806
2 906386210 177018230
1 934624128 532325138
1 791759989 301458311
1 265900730 873078281
1 58530074 753400548
1 745765889 18227462
1 75040838 638463477
1 234320542 533319374
2 782106576 910798123
1 169020237 395236856
1 784342237 978330551
1 921120271 851762052
1 739517236 578320263
2 808657355 827647269
1 580160668 184589696
2 7225028 964939942
1 728383667 80481947
2 245901332 898128674
1 835545217 612894386
1 932314277 10859958
1 835341924 136611160
1 765386577 218132687
1 671887150 938314124
2 975929568 115637237
1 435162439 238789169
1 263721128 102234535
1 915722055 318258914
1 297952355 546344259
1 845200486 827726944
1 167004183 871155630
1 500374922 48330980
1 754105734 954070391
1 232340600 823193954
1 979952729 806406038
1 561178324 768892422
2 95049102 555402524
1 151248383 203913611
1 780021924 588295380
1 436389553 742562766
1 711783973 114815352
1 959837269 87823819
1 927464881 111439972
1 918299179 36814111
1 42368758 274628549
1 85026161 958062672
1 669479060 60713365
1 62623219 241454703
1 222745248 408364993
1 166399505 652772141
1 264049768 976214652
1 472869460 827520320
1 459196620 454343600
1 431651656 569622826
1 305454552 81717712
1 805161967 62719622
1 61333042 825264912
1 336392001 563401903
1 643035931 367180613
1 774332926 255565040
1 497112504 258467898
1 615121901 160492027
1 836143285 74688674
2 566159353 87689661
1 724338829 25387807
1 568907239 26769429
1 339346408 471491402
1 316969506 547042782
1 518551223 594744013
1 267526537 635234188
1 398586876 48129939
1 852616440 559109227
1 107407346 309000742
1 602247644 885724397
1 184296337 797116985
2 210989030 597126013
1 131952039 953269278
1 715011218 22535961
1 610512107 993095561
1 92504018 729848676
1 117246364 110114027
2 806998766 514524288
1 695346970 883496394
1 72073939 958894443
1 203996769 189795971
1 788106669 29651187
2 189275166 517412333
1 113084450 673280711
1 433584018 627554833
1 749212003 102490638
1 245316566 14406169
1 916004524 770748103
2 469225147 500072423
1 236907751 66868097
1 545949710 372130917
1 550200114 941710594
1 300832290 704771570
1 303850923 899328873
1 648637067 809171475
1 414914417 587204710
1 590532414 201844242
1 305187443 94405465
1 424972707 133160274
1 422690178 277917370
1 292843638 937988589
1 952958057 433024673
1 498595348 203801820
2 643937264 128993746
1 71170610 16050891
1 502953053 429305757
1 838404594 71298322
1 233083497 217140529
1 94625190 227669550
1 381642711 882873835
1 306831742 605829925
1 6324873 868420386
1 924233166 630580789
1 802726931 939258863
2 714865536 721542234
1 407471787 845952404
1 207348520 688100206
2 561058645 111952538
1 484330079 172615623
1 840827672 348286044
1 25898048 476796042
2 939741310 282952063
1 111464151 565224251
1 985529154 40100545
1 291632030 901845756
1 127171879 70015097
1 138913543 991150068
1 730517607 438389528
1 3034153 602885590
1 333190735 446815416
2 443269931 209937452
2 488892636 546099830
1 596781009 142765351
2 675800141 924939382
1 19597558 604137893
2 691187107 42660726
1 464128379 738038527
1 179369502 389158304
2 171894462 457696197
1 155529002 281316793
1 850948785 448119053
1 121183114 910099642
1 929658887 478876815
1 81914076 192857605
1 692836531 640221061
1 922939839 575491792
1 889545909 964425796
1 380574276 105555966
1 936563792 920003281
2 740239321 622479554
1 805326909 332911100
1 594095217 99815794
1 109191831 236069079
1 382594247 488448789
1 8102594 681806175
1 740922167 568675463
1 540770587 373440183
1 758285466 128844342
1 102594186 18599208
1 78478914 26105496
1 49159059 228079096
1 738458611 758857642
2 905644637 598302701
1 996348338 342016038
1 317847111 264564488
1 537416807 841034545
1 720766224 755652619
1 231607653 389455607
1 575311844 294783314
1 533088535 317232461
1 530757557 942674508
1 856357263 154095625
1 757081930 228367613
1 805434211 136335814
1 513096797 116519405
1 738297357 196145311
1 88258163 236724042
1 900501526 57382004
1 901344049 332764183
1 606863323 945008636
1 930151313 165146009
1 598869061 729433316
1 114359216 623436403
1 378078596 755830077
1 161056421 838851105
1 163889816 422102058
1 479242569 566180933
1 629554492 63396853
1 65930154 572493582
1 386425349 453270693
1 139253793 474302299
1 690799726 974399200
1 152061995 993388613
1 977033057 127602615
1 53078261 880619122
1 83313301 880290641
1 804466108 897814222
1 987190366 42803218
2 641313166 122935247
2 327961057 243941728
1 723577187 109372595
1 108339520 589158562
1 238560680 137379811
1 18908447 759667551
1 821790316 362507155
1 69314076 818517236
1 983553866 53689834
1 21762092 683260254
1 153838572 787547194
2 55393201 571583565
1 887822146 703407044
1 879583038 667672296
2 43614065 729666828
1 367002452 430155158
1 396984780 38989878
2 285106576 543184953
1 887846952 327342908
1 484983842 422992129
2 416171782 244901795
2 916097475 539996982
1 630866506 639579681
1 553099021 271516662
1 351104291 872240528
1 986666553 829012715
2 876172829 334348102
1 40349939 142549477
2 104606916 486813966
1 5041194 768463903
1 454516837 465147080
1 138410474 540046817
1 722147172 342925538
1 645671060 351615707
1 113130663 657004024
1 561107308 929831579
1 531132288 798327484
1 293698223 61591733
2 316529765 391745314
1 563019486 855552520
1 260086038 136819021
1 162689856 374705739
1 549276467 804866063
1 764554104 111660858
1 608786208 257703548
1 811901778 315068386
1 613712772 99581041
1 37151883 641439951
1 126069939 84083762
1 155126514 166173340
1 271229429 238209200
1 608496183 678220667
1 880818121 305380876
1 243586413 853012109
1 165780219 981850574
1 698784482 675702109
1 850127221 672478434
1 987509955 119168247
1 961964662 128674549
1 215002146 119068499
1 138865369 181489650
1 590651705 413789501
1 850209028 899925036
1 567876208 671079166
1 660924455 371892901
1 646801570 24744454
1 913701200 713487281
1 741655883 808316971
1 346665721 80617114
1 11192091 274396148
1 129772102 29311540
1 297791435 343750535
1 408228684 36723470
1 650847330 656861139
1 40299308 646099329
1 719297113 834107806
1 37270546 488325345
2 972925024 803368688
2 915179496 143909458
1 21572649 232732556
2 692886733 336482428
1 704722934 906038533
1 295575029 392815470
1 462534728 77855003
1 379743950 35168766
1 484694147 642034136
1 655014778 832199324
1 801436950 733384666
2 768999822 816399286
1 999152046 573801229
1 373652217 523605869
2 21918719 168206596
1 572167187 775119221
2 884618880 553206557
1 79978008 13101081
1 80950808 976060083
1 193617583 485970854
1 816842253 952274547
1 633337078 212810345
1 161671411 644591222
1 285012637 111835827
2 299387112 37985041
1 899438577 726772406
2 650829096 143380879
1 87387258 424787814
1 346250947 551961437
1 209685271 952663548
1 36976467 279180395
1 398517518 675408611
1 683172301 274780976
1 732719617 940349599
1 24219933 982983226
1 15846405 835535185
1 323606915 432826201
1 586511566 549950032
1 714859098 258833699
1 565591487 133500387
1 643690312 273438776
1 691389667 945097930
1 624670693 940270715
1 536999089 617404129
2 422244754 27105721
2 259210907 106372764
1 204515650 320694350
1 314639339 831610237
1 677231540 567163680
1 109555935 351587575
1 48956178 906204001
2 88463123 741024537
1 195705697 73680853
1 927974445 440252601
1 80145922 333242963
2 881458777 335468033
1 422463600 764788218
1 274904432 874442505
1 234582158 989837261
1 164918565 532417325
1 950836030 275338883
1 723991882 282195450
1 988340059 245362068
1 543940131 956875016
1 287970703 642948630
1 767476154 977914974
2 750646206 437336695
1 147062308 715511437
1 748306036 908288798
1 347119413 115883970
1 204116243 50311842
1 196695346 674326067
1 38580574 676624402
1 521350079 597497993
1 900227349 98761528
1 193113805 815930018
1 819635519 299550906
1 313232433 808061212
1 404309104 377830398
1 124588088 741396347
1 642759722 812881822
1 66213823 459194015
1 132456580 404681768
2 734634628 913684771
1 105825912 85600424
1 553510474 744356292
1 515672648 813679291
1 728439245 74119168
1 897072095 755498725
1 804551432 538876112
1 144982615 914828116
2 953823382 737134997
1 146672024 952964259
1 43368585 337325271
2 69007539 168538593
1 589097786 859855210
1 266895010 404073065
1 468859766 8586319
1 186952620 137087357
1 858301008 610363135
1 900941827 15069970
1 426681004 572715473
2 496696219 497395422
2 687026671 630668156
1 628287826 456399283
1 420792923 603007290
1 345325695 388141671
1 70220084 220429585
1 419580289 697104122
1 980391044 937736724
1 457593782 432732745
1 596113593 869944296
1 81481148 152066228
1 606437387 435774647
1 419294152 182966857
1 753319972 278165270
1 760309362 991747484
1 948994826 394994313
1 560814271 299726014
1 998292974 813258585
1 986427620 315254500
2 357595787 98642734
1 100404957 731449404
1 898297068 661762044
1 477526515 434727344
1 898248589 53996913
1 79280139 814413611
1 360337548 289284696
1 119203061 991087223
1 673320304 403013285
1 524797157 550479470
1 937078433 625134911
1 39414478 807147048
1 166883077 983210735
1 774203860 440857847
2 171666401 126663686
1 510385511 999597259
1 36873127 44333731
1 434235380 44599154
2 458235832 693270282
1 30081585 715520628
1 978037536 830011992
1 510002345 795155816
1 878279409 586921232
1 749572892 725501120
1 639294680 557979397
1 833959392 522715953
2 611532997 178346037
1 496238992 609737243
1 936084935 314304623
1 959775829 995663964
1 506638755 97873508
1 939819248 592856029
1 900881795 6112146
1 355726588 102291268
1 298671683 105693142
2 566394148 738921932
1 479447300 505106134
1 690224209 684598147
1 50015281 940721790
1 105267149 491426693
1 497638097 502174861
1 331886963 802134460
1 728679880 616482897
1 502103341 33098055
1 32681027 100164313
2 700221477 411978379
1 581550943 721600082
1 832605916 397164938
1 322214267 294406313
2 488347852 127333377
1 115346504 598443134
1 685027288 593797849
1 420839216 26548672
1 273497337 847716957
2 370957446 329746259
1 504333484 7889457
2 861002590 918695222
1 337326803 887728519
1 848701516 332974616
1 373587180 430529010
1 517985539 677227613
1 608803403 546699913
1 24881542 217743807
2 620603857 953929698
1 114540908 736671622
1 908865757 48575366
1 740991386 584555549
2 66468180 25161976
1 50168102 800174199
1 570564383 961101226
1 965777811 146265451
1 106233665 910296998
1 439424411 2792222
1 823322988 145300273
1 746657333 115824888
1 859253637 441329562
1 918419380 909548671
2 149038303 713804697
1 328026440 549855231
1 899856739 105348777
1 851477586 100247941
1 527675013 319459959
1 874383559 533879692
1 761440917 475418124
1 325641184 56025510
2 42955581 985901631
1 25010243 587842936
1 546598555 539850597
1 981717462 608523933
1 384400193 983233575
1 468015432 495745241
1 38610905 186397519
1 90492296 278575374
1 439418654 906034323
1 780717177 181489247
1 569759649 320838770
1 335810696 383343356
1 317008005 46611828
1 624420420 674394629
2 791626702 1765927
1 897508109 493651435
1 876041716 278215558
2 578753333 153830468
1 402122903 141572190
1 886242950 931663636
2 89200833 840771781
1 179176413 438878775
1 8562618 823494955
1 992341307 715322725
1 425649746 627252865
1 6233647 335185004
1 96461378 23710208
1 295076284 600342843
1 801666528 89913396
1 810560945 609029694
1 11672877 765031862
1 118552732 236899464
1 395924243 39908626
1 841540550 444724708
1 908247004 593633352
1 193474602 437394256
1 106178560 570104419
1 921423217 855429602
1 630517799 73828426
2 842823205 320449401
2 207978378 182200308
1 102354117 924221750
1 608049402 404601919
1 81774504 787533226
1 368574708 85257986
1 400105233 797352274
1 58459988 929970215
1 565413124 283237093
2 574793297 962477051
1 224631869 904549435
1 31628458 589506306
1 262051509 603730344
1 181833618 208388045
