10000 10000
1 184384727 135204068
1 113125664 780007253
1 707780081 540879212
1 735008367 959686625
1 68199040 50954938
1 110242873 159536306
1 67892714 197501150
2 916399342 171024710
1 152957626 220894723
1 592528086 737870263
1 712183653 744291240
1 260789243 863662152
1 380205625 352089550
1 671792354 138056330
1 617107442 526246331
1 162567717 469399213
1 810308303 657842894
1 785175017 149499904
1 502756854 279272811
1 819916170 721484969
1 1719842 988097083
1 650415379 632490201
1 440089999 658932925
1 50563712 213761950
1 197933772 220736801
1 214054639 374187526
1 425864185 729340422
1 961261303 192221718
1 636308853 767308889
1 175342603 635564937
1 73724831 142653945
1 463573185 996827557
1 17042369 815770732
1 544495249 696808654
1 535460167 522545839
1 18557047 503160114
1 25258890 117380702
1 958015739 331118745
1 708757836 1159743
1 62351157 111359610
1 159382159 823838504
1 295652078 540294366
1 825048259 77158912
1 638915388 625669694
1 718283041 970468878
1 754636923 937324257
1 156885320 454633302
1 64384872 370742772
1 734680844 897458505
1 806332127 47740850
2 746064575 743275770
1 645420780 440127041
1 327795334 753602561
2 335290395 228579037
2 24808553 931479909
1 156388376 46935151
1 504740265 609228205
1 202873135 277727087
1 570722581 117946296
1 923112786 127706952
1 607561746 5523537
1 803256922 49861590
1 177323337 359001501
1 819515588 785859305
1 964071591 180091900
1 712248434 685581860
1 978131253 464651386
1 228568009 487261358
1 599052335 869257209
1 287120051 23920926
1 802904003 413319251
2 157904799 763652748
1 126434545 917049510
1 657861546 433188866
1 912793663 847403520
1 779618796 48352603
1 580369957 200121203
1 173247211 571028523
1 894250511 223271602
1 465145054 645426076
1 267293142 653026648
1 882196392 640640034
1 454169299 66526855
1 78009694 936880966
1 352700948 789967316
1 970734893 708080392
2 269648392 583007752
2 669082562 46243842
1 793338458 706477961
1 777032733 741086124
1 233841513 72213559
1 78704638 524881470
1 598371885 963330872
1 328366564 971352005
1 836006791 928117663
1 440512283 106787750
1 550736350 364294458
2 818835117 86601443
1 870574257 935450388
2 51247734 765680047
1 42046094 732539151
1 705057150 873734482
1 400924671 684744858
2 444298678 527240527
1 591322579 597245515
1 46227197 698903412
1 179010529 5371456
1 947788341 592437388
1 662154535 363989569
1 54305691 621155818
1 149215932 404248006
1 225193958 761644670
1 828924409 6123974
1 295864192 164832139
1 262278990 486541286
1 597594470 782218849
1 518302362 914125902
1 501344545 519420634
1 978065703 510436183
1 381318769 526326513
1 82958126 353315357
1 546101017 767664019
1 206917662 889120741
2 424539684 90772232
1 950840330 140587561
1 216283698 537781562
1 671782843 332710022
1 138403462 215174711
1 487027768 61012990
2 616198599 76686137
1 276072566 386939242
1 390068018 753087882
1 899512224 964557535
1 790767071 438849592
1 415644720 769483927
2 652054012 255707621
1 44790688 177816766
1 510193170 61889366
1 287535332 561097752
1 801761033 885280353
1 424614168 195141173
1 891740855 200177572
1 121868423 690669770
2 56512316 614723038
1 587350186 405229421
1 565249122 467317704
2 309888057 640730024
1 330450106 482220400
1 747005612 526899100
1 712516190 890789658
1 674583695 161989352
1 446657325 514315010
1 77468528 76933523
1 965253972 932037966
1 101864370 282978509
1 663738456 422167474
1 930832365 874168738
1 559254128 995690024
1 237685779 258282811
1 755580100 756914567
1 214079751 3266332
1 493464870 82225376
1 189580256 557114091
1 894849738 911566625
1 283402946 827562954
1 113222946 60520758
1 690572304 92579871
1 983374982 549175162
1 241903296 482152101
1 963058809 338134002
1 851653156 549064215
1 144243975 592428940
1 858135636 185461000
1 560833537 416508254
1 326497032 407877317
1 547855937 552338470
1 703699334 675241087
1 409167634 637786944
1 976435355 671959689
1 456189684 663399198
1 345466541 607856746
1 42753514 298771700
1 548206568 795921324
2 370323530 412938282
1 852734146 744415391
2 289988685 199433752
1 637110534 356259574
1 99410478 842604958
1 974496918 659408804
1 510662135 146828111
1 525085052 94163441
1 924694623 796354000
1 586910979 613411960
1 250115960 866421119
1 582595096 90810377
1 896272789 206464665
1 88744214 963332258
1 304485088 820321793
1 465695299 510480625
1 956934465 692520872
2 601715167 319296624
1 773191103 392298702
1 493964321 679542323
1 251446809 966185214
1 277794148 256796858
1 510614612 348109050
1 315945996 170274319
1 641762402 437815180
1 150768704 731883246
2 768543213 939127833
1 171092275 67262592
1 237930324 73383332
1 689389225 890429010
1 17712376 132138724
1 652172559 100643403
1 642798241 312787008
2 412829775 57848615
1 323363950 644280740
1 344343263 701771154
1 815694371 987174596
1 26048907 864799608
1 646182487 357234708
1 33919095 788041788
2 935037745 687030047
1 654154139 45320111
1 342186010 159063404
1 723020940 350463854
1 692468530 104700617
1 547414508 368670786
1 903977945 503497668
1 254049389 403569265
1 339663773 510477663
1 783869257 471406632
1 480259473 122912216
1 61020937 229188540
1 637516033 729030326
1 534372046 207343946
1 397031810 681939441
1 539159974 73671256
1 137372306 271426417
1 150631823 578807926
2 742542816 889635795
1 561837527 110699008
1 729001162 721302177
1 190260266 101140279
1 270972575 216231316
1 72855601 418407217
1 862550760 21501001
1 245680731 692476383
1 942111814 469307145
1 53532188 505792779
2 184576774 8432928
1 111025944 435708721
2 241662526 523476583
1 33777387 760860501
1 831164920 7686705
1 373252021 446984060
1 261973722 443847882
1 746924886 170137218
2 722739251 911084125
2 320384595 755363714
1 700795766 474119014
1 205479448 132356738
1 515115862 838690155
1 148853903 116582613
1 722205672 533156460
1 36462553 586267454
1 649939582 432726032
1 567827357 57061831
2 79755730 424758382
1 136472752 185007868
1 601599457 522042301
1 575985130 518777812
1 993361593 683400351
1 567597973 289750815
2 989873992 256370235
1 412279184 39495197
1 837512883 116697074
1 140481548 427322692
1 565651901 794373416
1 215545650 18310708
1 678578770 735221820
1 301848900 818088086
1 727387855 730760261
1 155408717 407170445
1 880626516 25537866
1 182625280 421927975
1 568503555 477481960
1 85534317 908705976
2 333970446 666516311
1 973774196 250038385
1 244360953 985804007
1 338849477 709506673
1 943253691 540502483
1 214124120 748976115
1 465288132 902654375
1 189877019 102358891
1 255394745 747152509
1 251217069 45407259
1 197587465 635784571
1 747449031 744012714
2 917961408 447842786
1 394746775 725040420
1 653604933 759254526
1 121129954 602596678
1 665088588 491515881
2 769482952 346430608
2 138681304 796919333
1 840412035 805125926
1 36716073 552210800
1 781543575 392879973
1 712259827 670042589
1 562526585 161300001
2 78459298 903440806
1 729112259 648047231
1 811842266 669355271
2 88376026 863142414
1 126251665 783847575
1 859102667 405965488
1 67615782 192577389
1 15654684 553742563
1 13798250 564911030
1 131818525 63804549
1 534577978 727980845
1 655110039 285767304
1 197129943 743168327
1 203589041 779562416
2 976077579 101269398
1 637834722 642785408
1 758837802 674537259
1 148206558 974073433
1 19342126 813080985
1 747682787 377782512
1 366823280 920800070
1 445340006 641949625
1 964950238 915126500
1 462859895 893464409
1 617761201 776555609
1 689762476 721207626
1 967146289 316933658
1 83639462 67111274
1 777606358 437561842
1 873743006 298502234
1 630627449 916715976
1 108206411 292457824
1 939072355 131748682
1 782164272 87516217
1 619210414 156653314
1 228410340 132285769
2 596461490 67576812
1 124020464 145779436
1 835090804 211004614
2 458622126 743262599
1 605592805 273270502
1 161829303 943776997
1 780147731 200744913
1 797470310 431037821
1 553825226 739425862
1 130650828 913157540
1 388739843 905287127
1 687327121 592385434
1 538864423 548796540
2 333695123 334129944
1 995712909 399779070
1 317979492 134986886
1 501319170 885921587
1 355257925 815406815
1 894003159 360993832
2 417912658 586517316
1 283062918 555163299
1 185173671 303062572
1 144663132 194749698
1 416557198 73116144
1 5333228 588733469
2 990590339 558596029
1 565608943 426883379
1 314060670 695854942
1 16854865 397831807
1 191008455 938534567
1 391379980 180913099
1 908223175 986117927
1 74263633 46838080
1 568533129 974532178
1 669217357 164259760
1 405514249 157865943
1 73084415 555073977
1 716351096 919545390
1 498611108 468680140
1 226335621 829243310
1 782235180 924761904
1 883094751 913995640
1 842750652 101051130
1 278244196 378302653
1 789152943 434509129
2 624944378 890622147
1 617826454 725779133
2 793760610 359135684
1 416929769 892466000
1 359312059 26738827
1 653455685 398327037
1 868874334 282131938
1 191265445 962798203
1 416614849 249077923
1 450714118 977358257
1 749987672 461279061
2 167936684 511314408
1 895970354 418406914
1 24412546 132284045
1 473025755 952381669
1 447443415 841227758
1 621609920 682961363
1 163771518 581351219
1 341661204 721562128
1 697924030 453492296
1 193584373 927810384
1 562555741 296819824
2 270591295 605014366
1 377924901 320161859
1 676463737 340579119
1 309612267 300494788
1 636532119 224773257
1 127808474 593375518
1 378011941 990064561
2 15491095 306290956
1 50813963 479268282
1 899710199 789934644
1 131561535 832519491
1 928173775 495424617
1 669704107 755132422
1 170533222 54171987
1 750116802 484083324
1 844941737 419394726
1 324888436 142008109
1 194545637 51388903
2 980100621 144543235
1 523189484 93101701
1 765030572 677207593
1 86208138 496197288
1 909808505 860955473
1 613489775 646637756
1 638375308 345501144
1 607079824 495795071
1 24962490 785258265
1 642613640 712186717
1 71858678 635970110
2 584268207 146015896
1 133702375 306395372
1 138558485 673162625
2 924819455 746921777
1 993304087 71402078
1 493098813 165334896
1 429980726 196568305
1 433614589 348383052
1 493517320 963752526
1 261494849 985363959
1 773863990 964092276
1 490605333 59605829
1 947981975 344855310
2 825344266 757181267
2 489167644 873191992
1 541177287 973417564
1 662002565 164334848
1 903582578 655520509
1 103479006 295856928
2 126955434 288717767
1 314217635 186482050
2 135094522 436394953
1 37854192 560245432
1 24202300 332120326
1 170568843 7359203
1 227177464 738691660
2 163646391 625825377
1 142349842 762968892
1 329052992 416224097
1 503440858 244931226
1 535953257 12953459
1 357200376 42904645
1 839022379 71497651
1 28214242 750362954
1 895283009 751101381
1 11859575 400876432
2 395146415 206360381
1 473063397 792052185
1 92772641 949628143
1 49523312 55111973
1 676367976 85629061
2 918870674 904512341
1 467455765 826840207
1 257234103 448987710
1 594563840 593049389
1 908503473 402119119
1 345409022 434113491
1 186301207 926207301
2 579671376 196488571
1 53153395 143396260
2 332290599 350615193
1 257216112 146612973
1 389797815 506753355
1 275594454 586740377
1 869446316 305498824
1 572955907 146234379
2 948445673 548293008
1 131043889 76882826
1 353407943 935014046
1 367515305 459740941
1 376889491 97895165
2 17929374 484256816
1 316533058 447090765
1 10396139 574711344
1 330095247 960556128
1 997471956 253816010
1 490117442 449556380
1 870133423 761782869
1 360678630 372377507
1 342276932 332684389
1 457756365 17781579
1 841865496 256619767
1 170367171 558320124
2 708550522 811800639
1 3452491 836936346
1 652410669 807590879
1 36362972 705588165
1 211385703 614536761
1 897158171 54694410
1 843317747 42282207
1 278652631 800418757
1 58516146 80839143
1 755788841 177278682
2 535914103 354892181
1 419938629 70252139
1 564184222 103917649
1 807460006 824134027
1 404299638 425756758
1 503209748 655632750
1 651890543 655767785
2 92601244 9420989
1 425947673 339544660
1 493337913 888921302
1 929349771 726015144
1 737378398 138091996
1 960880 117124631
1 90174478 586480611
1 80096089 495699732
2 709615106 524394751
1 725702088 108340281
1 463602170 690999874
1 71224661 924486048
1 982421649 351871538
2 758905221 807648392
1 481532671 401219601
1 39492080 170941637
1 787891865 507386231
1 510118769 604410337
1 6468124 335577718
1 973574896 988349157
1 361011743 883061826
1 828296321 187267193
1 78392557 929208466
1 40908376 145286970
1 767354972 88692747
1 109637475 136073199
1 335788302 799945976
1 680894796 5965156
2 530085151 24460032
2 89184522 773654226
1 450954319 512427748
1 499523452 770060219
1 187837049 176321453
1 996750146 652752153
1 883280719 892076169
1 576933523 633054856
1 141453299 934177642
1 635262838 366803960
1 246731133 812208552
1 947134396 339002008
1 969756778 448770763
1 485000640 350811046
1 100997331 950060987
1 784759523 401721765
2 895648461 450802204
1 34505932 706571590
1 550972066 238027398
1 967211843 625721158
1 560207387 837244861
1 322493350 44492069
2 358295473 120847101
1 99984193 895098375
1 205186319 500704929
1 874841475 433117894
2 679302863 813129567
1 847172539 405261941
2 32751900 498348246
1 315750396 384813835
1 509228595 675641448
1 698514209 428191092
1 309853985 68081920
1 363654865 208856693
2 936552648 732706073
2 740133549 199274619
1 631010421 910875439
1 424129095 632453850
1 449113554 639461451
1 862640731 533643598
1 462108260 145636846
1 892619026 720190618
1 3988722 52414753
2 65928385 542761999
1 104082251 697177408
1 411685014 145203311
1 387997633 108844117
2 479419703 41283355
1 745166872 42472047
1 873220718 317363828
1 86856427 93045785
2 928678337 178642141
2 514249049 509571015
2 769087831 355104324
1 728070537 319694753
1 483043317 813821737
1 796664460 126523822
1 103744045 455400107
1 14570473 658761109
2 721050892 452121823
1 221222639 587679294
1 317403372 42072634
1 774990803 782106966
2 856851394 76042176
1 367159731 926059664
1 73723020 112216468
1 601920078 822773576
1 15436636 390998543
1 102562506 131648379
1 259055179 784019562
1 407206349 34208301
1 151068729 479436127
2 813920138 877906554
1 664751704 271957434
1 32117917 580414200
1 468262164 702107740
1 646314171 629985471
1 896941214 703265405
1 135617184 276335530
1 862364062 385656431
1 969087048 723015466
1 717489013 717163586
1 802300097 889344
1 43300466 546954307
1 628132570 787473916
1 281486765 41585014
1 635228486 936933543
1 56964969 780011068
1 621511386 174384072
1 561448627 223929071
1 503869981 807729124
1 144487446 389478743
1 822487723 198924722
1 16217079 415980740
1 273294082 579093819
1 168876091 474563750
1 324469212 893066351
1 21404515 908893134
1 391648106 185318065
2 108612133 875997959
1 28916840 112499167
2 278029106 703747248
2 888543420 147978702
1 329374021 723812628
1 559158872 394722432
1 365308563 878250146
1 377079947 151405510
1 88592892 774568473
1 511505896 295533709
1 174184755 295945002
1 253985365 682022966
1 188950274 351919783
1 846069364 44068892
1 244681680 726790333
1 818178293 577757288
1 911862871 28946483
1 362956863 7933892
1 299328026 44926639
1 552129261 152629518
1 743552943 686971108
1 138684872 856886709
1 839960187 800851178
1 565806262 241235096
1 200812511 359062940
1 160951009 421696690
1 28047624 97497875
1 81609901 961512830
2 996034980 517859073
1 376790402 934495058
1 221633395 255825867
2 799922151 836940215
1 787419891 17370154
1 367659689 738919182
1 61592764 688423850
1 454209564 388755641
2 312069730 800886136
1 898304734 790604506
1 340219062 460306720
1 60300075 437036297
1 123487928 430876403
1 29428084 676568978
2 916419780 307504754
1 704019645 970762192
2 485753555 120151569
1 349029944 13923782
1 45540277 684235785
1 869318562 98799571
1 698289088 146571161
1 694745127 712760750
1 138733866 325823798
1 531855475 861008089
1 596870272 495524945
1 812243484 970175256
1 920489479 194480565
1 766508364 99159042
1 741757619 577731698
1 492749599 738546139
2 522354700 95272542
1 264058589 124469199
1 890656138 296691776
1 254420928 412595719
1 589697615 410784400
1 815437463 964289134
1 61617557 105119801
1 858826555 60318398
1 718900510 610852126
1 459766899 449088165
1 104237841 726221382
1 931405844 129717125
1 825268448 482908141
1 596585913 11270526
1 438980638 341255421
1 887707992 139325835
1 666291115 375034347
1 342741931 705471641
1 854775960 701444937
1 418131272 758774098
1 491239064 120788158
1 909544741 929862641
1 159135084 966216273
1 898407680 580355703
1 92837912 46637840
1 296451702 94673052
1 19764 332173548
1 682742121 634680304
1 93839239 696071553
2 318909197 580669645
1 600256605 427565207
1 322323836 135932496
1 315577612 775800441
1 414033095 807211385
1 315426265 379595059
1 275822037 116760564
1 710620814 247459931
1 259774179 190372102
1 475120523 6430515
1 853037214 188606904
1 265980315 417684798
2 316646768 210731088
2 755246729 803420533
1 5991361 912556565
1 555751065 101768652
1 137216831 598820317
1 133245080 210572895
1 135392095 788232001
1 51280678 171886208
1 315626235 238502133
1 398172460 525491168
1 991767417 659888083
1 846522621 219508350
1 106943940 548944197
1 354144682 77979468
1 591931370 91777617
1 591780705 854518256
1 999357581 733260680
1 103576231 782433856
1 689143298 845079793
1 973260499 999246072
1 261192082 398747706
1 589272817 861139002
1 610741269 549654001
1 150152912 119685337
1 385804909 762953848
2 641544449 715141334
1 610128643 197688476
2 877831436 293268540
1 486924559 828368043
1 618194971 476993411
1 519270613 7651283
1 808776963 335910209
1 946841446 503337230
2 144900132 90062826
1 988490066 412024648
1 3334799 213391971
2 874432550 2766360
1 880353280 728227708
1 93555025 7232727
1 425536432 870268114
2 733201512 449624276
2 940635334 276427902
2 739753640 49573575
2 486449197 74388428
1 914255553 647584986
1 488556802 137167311
1 106291219 316080585
1 363062802 995472087
1 35605851 72578822
1 528829199 390511238
1 55637614 738970631
1 961355669 985252502
1 40301217 885205314
1 120553183 60267560
1 465339337 615773163
1 844562554 488916986
1 984410988 574437406
1 51070683 937467537
2 586267031 735017581
1 827681527 237337601
1 169104288 14903435
1 40376324 45016
1 655135097 706917110
1 107286879 431795520
1 662355375 444540155
1 566632879 101801486
1 640223940 350688110
1 989289068 162970802
1 83411616 178165777
1 800055433 136548564
1 485013088 914529651
1 346575334 708966452
1 229682999 254050534
1 992387615 700642703
1 233591034 157380300
1 508551832 38703942
1 142308665 632433544
1 435528497 96158681
1 64801397 135848928
1 404253487 443075479
1 48259575 142837037
1 958298064 781187726
2 294137639 856921857
1 463111958 834919956
1 927704180 192876040
1 783655035 165944772
1 871810216 233376831
2 329856735 246852238
1 133606567 50655385
1 645191106 81984839
1 130649787 895661453
1 279644039 76122415
1 823664485 649410833
1 221985009 515930002
1 951218385 259128427
1 592199027 649826591
2 288318779 843589599
2 206602545 35400263
1 247771431 116627862
1 314633565 941588041
1 548031233 203571048
2 824432557 673495055
1 846964992 64503159
1 853508097 512802897
1 771218527 451468575
1 657099656 158500449
1 33280495 792509823
1 735123208 742335665
1 931764008 706928532
1 19143163 409572069
1 89078193 341087792
2 551162557 85104566
1 414883760 864931089
1 737274227 387289999
1 800512708 25013479
2 813747036 116064887
1 110391917 724056589
1 445700767 469830233
1 399318454 251838081
1 618745405 138203061
1 218444878 353511823
1 908481630 242025240
1 598627552 965358847
1 71201854 334147377
1 59242508 403903395
1 740842846 235527416
1 746713099 112621825
1 625960250 784513675
1 240315204 353872199
1 734049349 21340275
1 842969159 626014632
2 390207272 946046213
1 35956779 675658424
1 667357482 763090271
2 860946197 177919493
1 238611765 788943984
1 647944118 900195867
1 517113752 264510455
1 411119655 233149186
1 809571062 4451642
1 305555185 832594318
1 22093277 954519255
1 473021562 881909918
1 51364669 583522945
1 415734370 128747830
1 688850682 222049975
1 528818525 211113320
1 344371467 382817204
1 595521380 654038640
1 448675512 74245567
1 730402588 652748842
2 70564889 573116279
1 478546262 393745997
1 457651798 260324010
1 22115222 968843801
1 373869659 883186269
2 735889885 742974122
1 407656094 796116506
1 959220770 463743361
1 87392464 512285056
1 661863687 125179596
1 998209723 768564097
1 785184166 303267147
1 573823020 687417041
1 225615110 604516815
1 897554911 73231227
1 951896420 562939368
1 698859679 146559510
1 975497043 81619081
1 441714026 829645881
1 276657121 474136892
1 108996162 94943843
1 227702066 172764308
1 28093694 310269874
1 207414979 657592972
1 75958753 33475353
1 73224783 180798150
1 613568514 822520482
1 942894990 747244295
2 954351552 24153599
1 282014498 321258957
1 342092569 529062742
1 31793201 772384751
1 900987856 788679373
1 905648461 17077738
1 363656994 244638796
1 257370042 586230836
1 92552135 538551095
1 107854926 827500370
1 75068798 901365775
1 62182119 63316522
1 551469773 13054359
1 91967164 296878086
1 676361572 770975611
1 560001681 320406344
1 711111629 699631626
1 593890626 808738504
1 5096418 903635093
1 213179154 692296660
1 156350867 62016319
1 923506048 501831867
1 36033156 604821594
2 802061652 288311523
1 375323971 910509358
1 75106753 746296882
1 643359855 368920340
2 126623305 794571536
1 788036710 1333921
1 345882226 4339953
1 757211348 256012292
1 654225242 240348232
1 71391454 18765861
1 129677460 379125671
1 718977499 111827671
1 681209499 645706114
1 363451712 89431516
1 36021567 410045271
1 277178787 651842766
1 410388849 480889557
1 436509937 411351585
1 682020610 245663162
1 56723102 448393202
2 327873912 133800782
2 967322592 132574532
1 125424476 766183934
1 124268633 667283456
1 861369661 645606578
2 910457419 236856258
1 919881850 719478197
2 397181263 839290943
1 846062293 279731664
1 72310752 644043240
1 554390879 863442667
1 607998561 697600879
1 661196263 290697594
1 145253360 377293459
1 166954782 395378092
1 814863199 695547252
1 473098603 383759427
1 751265185 457603582
1 356130621 450422958
1 340507109 652040286
2 1454975 831444708
1 833222433 21547922
1 305216940 590161544
1 618651652 709980037
2 795188036 727564349
1 735403430 157059525
1 435555375 400413580
1 408076568 273088436
1 801559708 442073303
1 324847043 593799605
1 686101167 108107957
1 169211486 462075152
1 273809091 644915494
1 331477227 358152449
1 220513058 753674731
1 511749754 306109243
1 620059503 394906608
1 587936165 663843886
2 245477046 209604813
1 351515010 978238751
2 250852432 359404141
1 932307698 47770352
1 561720894 297931824
1 621879769 130367634
1 476350176 198372016
1 459863832 137778871
1 27659710 458751727
1 23142034 46603909
1 540847280 869440856
1 564159739 692431868
1 765708600 542427376
1 881558829 869558350
2 43854196 470581251
2 928835747 676748364
1 157265799 761397983
1 554035849 984399329
1 829523551 338485333
1 46649953 214228916
1 647008625 209750545
1 613025771 290573469
1 870475804 428234464
2 739594642 731799258
1 636662257 264518976
1 53548097 187218186
1 186006212 617698699
1 607472375 443927365
1 785611768 840501598
1 590306579 55707760
1 759095843 716465052
1 476652432 983421314
1 980124778 757571356
1 443163588 570114298
1 913150635 50075914
1 76203108 283856053
1 778826538 824795701
1 385542655 857239586
1 109958761 240959707
2 72094578 512795538
1 800031432 526142335
1 295380026 617388765
1 536969705 916525819
1 323261082 62861911
1 38064268 943509117
1 44231303 159146237
1 320950809 888809246
1 951768124 908657212
2 125970879 359644567
1 8703750 255038254
1 767497197 184101028
1 38661398 242054792
1 198213628 629309299
1 533405860 355546442
1 516163798 123997684
1 189483809 83613009
1 181517879 137192191
1 376509708 157333225
1 897500217 361010591
1 366652661 993668762
1 523136725 560886257
1 386586154 8436681
1 383713823 977809798
1 115182816 994822565
1 707273612 618589317
1 439540207 801491947
1 981998184 824629871
1 883240160 210401056
1 443952325 941515175
1 644741258 756819022
2 383442378 65106046
1 228188247 547052365
1 194536359 102474979
2 474258131 544593700
1 885209914 749296760
1 16277054 631001987
1 776160492 906695744
1 777576876 89541515
1 250011392 463451812
1 868847730 982482157
1 72478994 117181465
1 8178336 14339744
1 447319210 901197970
1 709563905 456838122
1 537996570 202198120
1 319999673 728430601
1 460642763 344370306
1 758975118 41945046
1 233521828 141718705
1 602468718 306347821
1 668205271 126978112
1 604318476 330459469
2 645813116 591667252
1 692199065 663748234
2 562206252 865409142
2 810793770 227152175
2 749287921 230960817
1 341632072 586445673
1 794688139 915730058
2 92424024 532873165
1 348866070 554660758
1 902583603 45616860
1 328068841 262488838
1 657035779 439424779
1 41442910 539265320
1 198903595 133661364
1 388176196 22006586
1 389469955 84356207
1 60329944 353087424
1 662427890 663299760
1 965206403 132545783
1 265265954 148837706
1 373407840 711328924
2 962898689 1502231
1 307133319 586488692
1 987466497 595791063
1 336778101 255628593
1 523359764 807514014
1 636019757 557944780
1 881309550 974893491
1 33604808 800787473
1 85583413 172335957
1 598763027 94803525
1 278832727 532324935
2 123895747 49660817
1 54895155 352385522
1 602844378 177614500
1 13943854 71615233
2 50857658 859145078
1 545907601 18910023
1 594125737 465281787
1 269036324 240420533
1 597402786 62574577
1 279342950 310686886
2 2945723 702599736
1 787221923 192110694
1 647997501 797403948
1 545575319 522192321
1 910586695 55092921
1 551943410 531020477
2 314553364 741133481
2 46018407 923210685
1 370531852 619238842
1 307851029 557117358
1 323520011 119714320
1 318247829 556980973
1 793312326 621782506
1 478588093 96799614
1 869741085 964714113
1 627111381 804219569
1 617853520 180677395
1 105087984 982189254
1 19641952 557289273
1 8242235 881268815
1 777720049 200882832
1 853013267 140634744
2 962443983 949193077
1 866992394 657599641
2 867683079 735545623
1 11407823 398215156
1 79821028 960695377
1 82941505 866944788
1 145191023 122574078
1 222925841 503129319
1 963667096 824195376
1 625355732 361797884
1 201311109 942043516
1 229257608 339933516
1 47702654 165578956
1 364284861 852759808
1 65258906 28246681
1 181015351 488160105
1 319847809 323536000
1 78449941 539156285
1 720594154 365660845
1 943531523 708036191
1 358538165 904804251
1 887797496 289114494
2 438208963 256615578
1 452485771 481737748
1 104869517 43855188
2 226833718 403803579
2 651673772 307464882
1 402620032 906884705
1 422126169 536036342
1 6179324 215156921
1 56634874 320050275
1 883213504 762393664
1 551740664 270952102
1 407638718 711099496
1 833006766 691799947
1 19554722 91214663
1 37031862 771730651
2 38637542 841107000
1 798292962 579469525
1 627872956 719108712
1 882532345 51572586
1 913973193 989906338
1 363829932 3724115
1 132573732 664645294
1 873731969 113003375
1 307904081 655783744
1 706888499 795467489
1 92037763 690456901
1 214885418 304704650
1 498809625 510188065
1 303827362 503339146
1 41634655 259934819
2 635269698 836605049
1 799658846 706540374
1 371453864 290130419
2 263386220 561381651
1 760646963 16335128
1 609156194 826585887
1 922351514 424931752
1 960752858 236721191
1 29897769 128113832
1 812087426 494792097
2 372084191 146618073
1 52040578 620150117
1 518068555 72477525
1 320538202 42069269
1 273586375 196694976
1 483354354 953474724
1 834387908 489354846
2 128805516 170791236
1 896955617 945336626
1 100088302 142869622
1 151892040 638943644
1 767509769 395398632
1 48216301 563014566
1 819328668 584757090
1 779108436 267688093
1 736559268 48854546
1 446485589 775431705
1 712501108 637306484
1 589823921 386125695
1 858739062 382802125
1 758797357 142261791
1 313740040 749477473
1 439623918 415444146
1 440304730 120433195
1 806696031 75929506
1 895950605 86485471
1 206585050 386856729
1 989904655 771723276
1 682850240 304352690
1 720540261 252859772
1 563567487 475870739
2 274059527 559026052
1 847153598 293941976
1 784844405 35354961
1 101646542 916910607
1 672064036 763753479
1 982418814 658728762
1 37089474 385510466
1 315352680 142851964
1 808457179 610772884
1 470691158 724020605
1 203889166 528795997
1 77704632 897649804
1 907981117 212816415
1 401929699 41876209
1 949230000 845575015
1 391324386 394028388
1 645624342 566426281
1 319759349 191293849
1 988610822 294087093
2 885146766 835451971
1 91683855 977754664
1 131143305 245778822
2 327816984 117474111
1 24389572 893643674
1 878876926 891971216
1 803908544 116770662
1 287402000 467670475
1 9728459 297453241
1 852886382 8078549
1 2587503 331468559
2 500425628 107568144
1 888909095 644406064
2 697080980 316736475
1 49968134 941300739
2 398546812 374774291
1 625053752 935892387
1 437041069 748152521
1 38477324 881763877
1 404347847 236005421
1 453769736 793522455
1 229724659 599725085
1 375535548 171516703
1 593923278 357520668
1 58741230 568858637
1 43556448 908781556
1 985802203 334267794
1 887816508 815670600
1 239977018 112431038
1 430197916 906418410
1 990313270 989843218
2 390281257 835007039
1 294636462 5210499
1 717803660 355963352
1 109059391 596107155
1 428110043 968253829
2 367171936 338210521
1 4840685 900497856
1 749621396 747729270
1 963942256 360863624
1 980596682 891905874
1 88097868 44634693
1 7543965 675841738
1 61972557 836175282
1 202439609 788411615
1 112010542 803978131
2 144346884 529041925
1 702243901 836098773
1 579037276 631093175
1 62820539 55823227
1 732147162 909033002
1 928190568 777664568
1 412383213 994932022
1 131053899 97637249
2 661816412 123607249
1 898193801 280658644
1 855099121 690360923
1 786480271 405045990
1 640731783 89049401
1 136762610 554662558
1 404407464 90504693
2 287325368 534221520
2 563599545 14669545
1 693718480 430752375
1 692393081 629607852
2 536119220 861831375
1 68133915 103882710
2 399540324 40344946
1 528126287 668592558
1 533223600 439786269
1 171789070 40877922
1 260433565 328232947
1 120123322 864001830
1 745934651 707126749
1 74445965 23346132
1 213281862 271026369
1 536655822 143082954
1 623093241 197838715
1 264897450 397841919
1 120028669 834695350
1 241347090 871416094
1 503847755 434176742
1 964332666 480033553
1 709666200 28626540
1 926202887 375943284
1 95859760 502251070
1 804613312 224388203
1 109964095 330608245
1 928486550 457266748
1 646056584 388666634
1 83568227 869864629
1 606955978 561798996
1 676224345 819106491
1 171477227 94699915
1 765461636 686670722
1 209846186 716699728
2 112971160 916699328
1 301964342 610838133
1 993554605 632385741
1 340925722 245218036
2 454015742 633178003
1 33344149 69364023
1 963069525 725259236
1 575914999 487569742
1 227030207 411226908
1 939764673 675614004
2 556299159 369144853
1 5138838 262082964
1 154769189 396041584
1 247480782 881162482
